Date,City,Temperature_C,Humidity_%,Precipitation_mm,Wind_Speed_km_h
2025-03-07,Oakland,26.1,72.4,1.8,18.4
2025-03-07,Bakersfield,30.1,60.5,0.4,6.7
2025-03-07,Anaheim,33.0,52.1,0.1,11.4
2025-03-08,Los Angeles,27.0,61.2,2.2,7.0
2025-03-08,San Francisco,22.0,80.3,5.4,18.0
2025-03-08,San Diego,28.6,53.5,3.2,10.8
2025-03-08,Sacramento,21.8,61.5,0.9,7.1
2025-03-08,San Jose,26.0,62.0,2.7,6.5
2025-03-08,Fresno,34.4,60.6,0.7,18.6
2025-03-08,Long Beach,24.2,63.5,0.9,16.4
2025-03-08,Oakland,26.3,69.4,1.5,15.5
2025-03-08,Bakersfield,29.5,42.2,2.2,24.4
2025-03-08,Anaheim,30.4,63.6,1.2,24.1
2025-03-09,Los Angeles,30.4,74.2,0.7,21.2
2025-03-09,San Francisco,25.7,85.8,0.2,6.9
2025-03-09,San Diego,25.4,55.8,0.4,14.0
2025-03-09,Sacramento,30.1,60.8,1.2,15.2
2025-03-09,San Jose,32.2,40.1,1.1,9.1
2025-03-09,Fresno,20.4,70.0,0.9,14.1
2025-03-09,Long Beach,28.9,59.1,1.0,17.7
2025-03-09,Oakland,22.4,77.0,1.3,18.3
2025-03-09,Bakersfield,28.0,40.8,0.6,20.0
2025-03-09,Anaheim,26.2,71.1,5.4,21.8
2025-03-10,Los Angeles,30.2,67.3,5.8,18.3
2025-03-10,San Francisco,23.4,63.1,0.9,17.6
2025-03-10,San Diego,22.7,58.7,0.8,17.9
2025-03-10,Sacramento,19.9,54.3,2.2,8.1
2025-03-10,San Jose,26.2,41.1,0.1,13.9
2025-03-10,Fresno,34.0,50.1,1.6,9.4
2025-03-10,Long Beach,23.3,53.5,6.1,7.5
2025-03-10,Oakland,17.9,82.6,1.0,12.5
2025-03-10,Bakersfield,34.4,56.9,0.9,21.3
2025-03-10,Anaheim,30.8,73.0,5.8,20.3
2025-03-11,Los Angeles,25.4,57.2,2.3,22.1
2025-03-11,San Francisco,24.5,69.9,0.6,13.5
2025-03-11,San Diego,26.3,60.0,4.5,15.1
2025-03-11,Sacramento,22.2,68.4,0.5,22.5
2025-03-11,San Jose,26.3,53.5,0.5,21.5
2025-03-11,Fresno,31.7,50.3,1.5,10.8
2025-03-11,Long Beach,30.3,57.4,1.1,23.2
2025-03-11,Oakland,25.5,68.9,0.5,15.7
2025-03-11,Bakersfield,34.6,41.6,3.6,16.9
2025-03-11,Anaheim,26.9,75.2,0.1,10.0
2025-03-12,Los Angeles,31.0,68.7,1.2,24.9
2025-03-12,San Francisco,23.1,87.3,5.7,6.2
2025-03-12,San Diego,35.1,80.0,1.1,12.5
2025-03-12,Sacramento,30.6,69.2,1.1,18.4
2025-03-12,San Jose,30.7,61.7,0.1,17.2
2025-03-12,Fresno,37.6,53.2,7.1,8.5
2025-03-12,Long Beach,24.7,51.2,0.6,15.3
2025-03-12,Oakland,26.8,60.6,1.6,19.6
2025-03-12,Bakersfield,25.4,47.5,1.1,7.3
2025-03-12,Anaheim,21.7,78.4,2.6,22.6
2025-03-13,Los Angeles,23.8,52.1,0.6,5.1
2025-03-13,San Francisco,13.5,87.0,0.0,10.3
2025-03-13,San Diego,36.5,51.9,0.9,10.6
2025-03-13,Sacramento,23.3,61.1,2.8,14.0
2025-03-13,San Jose,29.2,60.7,3.9,9.3
2025-03-13,Fresno,20.2,52.1,8.3,18.7
2025-03-13,Long Beach,26.1,54.3,1.2,14.2
2025-03-13,Oakland,25.9,77.3,1.4,22.9
2025-03-13,Bakersfield,34.4,59.9,2.7,14.3
2025-03-13,Anaheim,22.6,72.3,0.5,12.9
2025-03-14,Los Angeles,24.4,65.4,1.6,15.7
2025-03-14,San Francisco,16.0,67.8,3.8,14.8
2025-03-14,San Diego,30.8,77.9,2.6,7.0
2025-03-14,Sacramento,18.9,66.7,2.6,5.6
2025-03-14,San Jose,25.7,57.5,0.6,6.3
2025-03-14,Fresno,25.4,69.9,4.2,24.1
2025-03-14,Long Beach,27.1,56.7,0.1,20.5
2025-03-14,Oakland,29.0,81.0,2.1,15.5
2025-03-14,Bakersfield,23.7,58.7,4.0,24.0
2025-03-14,Anaheim,23.2,57.5,1.2,15.4
2025-03-15,Los Angeles,17.6,56.8,13.0,5.7
2025-03-15,San Francisco,18.4,75.1,0.7,9.9
2025-03-15,San Diego,22.5,53.4,0.1,22.0
2025-03-15,Sacramento,27.0,43.9,3.7,14.0
2025-03-15,San Jose,19.5,57.7,1.0,18.4
2025-03-15,Fresno,23.9,55.3,1.5,17.4
2025-03-15,Long Beach,17.7,54.1,0.7,5.8
2025-03-15,Oakland,34.1,77.6,3.3,11.7
2025-03-15,Bakersfield,16.9,59.0,5.0,17.4
2025-03-15,Anaheim,28.1,56.1,8.9,7.6
2025-03-16,Los Angeles,21.6,58.0,2.9,22.8
2025-03-16,San Francisco,23.3,78.4,0.9,5.5
2025-03-16,San Diego,26.3,76.0,2.0,16.3
2025-03-16,Sacramento,23.2,61.7,0.6,22.4
2025-03-16,San Jose,25.9,67.0,1.9,16.6
2025-03-16,Fresno,24.9,69.9,2.2,11.1
2025-03-16,Long Beach,25.3,66.6,7.3,24.9
2025-03-16,Oakland,20.8,63.3,0.8,19.4
2025-03-16,Bakersfield,26.5,41.6,5.5,19.9
2025-03-16,Anaheim,21.4,69.1,0.2,22.5
2025-03-17,Los Angeles,27.6,57.6,0.9,14.5
2025-03-17,San Francisco,19.5,82.0,0.5,19.8
2025-03-17,San Diego,31.0,78.9,1.7,9.6
2025-03-17,Sacramento,36.7,60.5,0.4,6.8
2025-03-17,San Jose,33.1,59.2,0.6,15.3
2025-03-17,Fresno,33.2,63.4,3.9,19.3
2025-03-17,Long Beach,18.9,75.2,3.2,14.5
2025-03-17,Oakland,35.2,83.0,1.1,17.3
2025-03-17,Bakersfield,28.0,67.4,3.0,24.8
2025-03-17,Anaheim,34.7,71.4,1.1,7.1
2025-03-18,Los Angeles,30.8,75.0,1.1,10.2
2025-03-18,San Francisco,23.3,73.1,1.5,6.3
2025-03-18,San Diego,26.2,62.0,0.1,8.7
2025-03-18,Sacramento,32.5,44.8,3.2,6.2
2025-03-18,San Jose,23.9,57.6,2.8,21.2
2025-03-18,Fresno,28.0,50.2,0.1,9.1
2025-03-18,Long Beach,28.4,50.6,3.0,19.0
2025-03-18,Oakland,25.5,76.6,1.5,14.0
2025-03-18,Bakersfield,24.9,45.4,7.5,10.8
2025-03-18,Anaheim,19.9,63.7,0.4,7.7
2025-03-19,Los Angeles,26.2,59.8,0.6,14.6
2025-03-19,San Francisco,19.9,74.8,1.2,13.4
2025-03-19,San Diego,32.5,54.4,2.6,16.5
2025-03-19,Sacramento,28.1,49.1,2.1,13.9
2025-03-19,San Jose,30.5,60.2,2.8,23.3
2025-03-19,Fresno,18.2,54.6,1.3,17.8
2025-03-19,Long Beach,23.8,63.5,1.5,22.7
2025-03-19,Oakland,19.1,89.7,3.2,23.9
2025-03-19,Bakersfield,20.4,59.8,1.5,21.4
2025-03-19,Anaheim,25.1,74.1,1.2,21.6
2025-03-20,Los Angeles,34.0,51.9,1.5,11.3
2025-03-20,San Francisco,14.6,85.1,1.9,14.3
2025-03-20,San Diego,22.7,62.3,0.1,23.5
2025-03-20,Sacramento,32.4,40.5,9.6,17.4
2025-03-20,San Jose,30.4,63.4,7.1,24.1
2025-03-20,Fresno,17.7,60.7,0.3,18.1
2025-03-20,Long Beach,22.3,70.4,1.8,19.7
2025-03-20,Oakland,28.2,65.8,3.1,20.2
2025-03-20,Bakersfield,28.3,50.2,0.1,23.0
2025-03-20,Anaheim,29.2,64.3,0.5,5.5
2025-03-21,Los Angeles,22.6,58.1,1.5,20.3
2025-03-21,San Francisco,27.9,79.5,0.8,23.4
2025-03-21,San Diego,19.2,58.2,1.9,23.1
2025-03-21,Sacramento,29.2,67.9,4.2,17.2
2025-03-21,San Jose,25.8,64.7,5.3,22.8
2025-03-21,Fresno,27.6,55.7,0.2,17.1
2025-03-21,Long Beach,22.8,61.2,1.3,9.2
2025-03-21,Oakland,32.2,73.3,2.5,11.6
2025-03-21,Bakersfield,30.2,64.1,1.2,10.3
2025-03-21,Anaheim,27.6,65.1,0.9,9.7
2025-03-22,Los Angeles,21.5,71.8,1.8,21.8
2025-03-22,San Francisco,23.0,68.6,2.4,23.9
2025-03-22,San Diego,35.5,73.6,1.7,17.5
2025-03-22,Sacramento,29.7,64.2,0.8,5.8
2025-03-22,San Jose,28.0,48.1,0.6,19.5
2025-03-22,Fresno,33.1,56.7,1.5,11.0
2025-03-22,Long Beach,26.3,66.6,1.7,7.4
2025-03-22,Oakland,22.2,66.7,0.7,11.3
2025-03-22,Bakersfield,24.8,55.1,2.0,16.3
2025-03-22,Anaheim,35.3,70.7,0.8,22.5
2025-03-23,Los Angeles,25.4,59.3,2.1,22.9
2025-03-23,San Francisco,34.4,70.9,3.7,7.7
2025-03-23,San Diego,29.9,52.9,9.2,14.2
2025-03-23,Sacramento,30.5,60.5,2.0,23.7
2025-03-23,San Jose,38.2,66.2,5.2,13.3
2025-03-23,Fresno,21.2,44.8,5.4,12.4
2025-03-23,Long Beach,28.6,76.9,1.1,18.0
2025-03-23,Oakland,18.0,90.0,3.8,18.2
2025-03-23,Bakersfield,27.0,62.9,2.0,17.2
2025-03-23,Anaheim,37.2,51.8,0.7,9.7
2025-03-24,Los Angeles,29.4,62.0,1.9,5.5
2025-03-24,San Francisco,19.9,62.9,1.3,17.4
2025-03-24,San Diego,18.1,71.6,2.0,9.2
2025-03-24,Sacramento,29.2,57.0,2.0,15.3
2025-03-24,San Jose,41.0,41.8,0.6,21.4
2025-03-24,Fresno,26.4,58.2,3.0,10.3
2025-03-24,Long Beach,27.8,59.2,0.2,21.3
2025-03-24,Oakland,28.6,88.5,2.3,10.4
2025-03-24,Bakersfield,30.2,43.1,0.8,23.9
2025-03-24,Anaheim,31.3,50.1,1.7,7.6
2025-03-25,Los Angeles,33.5,69.4,2.1,16.5
2025-03-25,San Francisco,23.5,66.0,0.1,17.3
2025-03-25,San Diego,26.7,67.0,2.2,20.0
2025-03-25,Sacramento,23.9,66.4,0.5,18.5
2025-03-25,San Jose,30.3,46.6,0.3,14.1
2025-03-25,Fresno,28.6,56.9,2.0,15.3
2025-03-25,Long Beach,26.5,76.6,6.4,12.1
2025-03-25,Oakland,22.7,72.1,5.3,7.4
2025-03-25,Bakersfield,31.1,67.4,0.7,7.8
2025-03-25,Anaheim,28.8,52.0,13.5,13.5
2025-03-26,Los Angeles,23.4,79.7,0.6,22.7
2025-03-26,San Francisco,17.5,72.0,0.1,10.6
2025-03-26,San Diego,24.4,51.0,1.4,15.9
2025-03-26,Sacramento,23.7,40.1,7.2,14.1
2025-03-26,San Jose,32.5,55.7,0.3,10.9
2025-03-26,Fresno,29.3,46.7,2.0,11.1
2025-03-26,Long Beach,25.5,57.3,1.5,8.6
2025-03-26,Oakland,24.8,87.7,0.5,10.1
2025-03-26,Bakersfield,29.6,43.9,0.7,6.8
2025-03-26,Anaheim,31.4,66.4,0.2,11.9
2025-03-27,Los Angeles,21.9,69.0,4.0,22.9
2025-03-27,San Francisco,24.0,86.3,0.5,12.9
2025-03-27,San Diego,33.8,64.8,2.3,9.6
2025-03-27,Sacramento,31.4,48.7,1.7,6.8
2025-03-27,San Jose,24.6,41.7,0.9,10.4
2025-03-27,Fresno,27.5,50.8,2.6,12.0
2025-03-27,Long Beach,29.1,66.6,2.6,14.3
2025-03-27,Oakland,21.5,64.9,2.0,8.3
2025-03-27,Bakersfield,32.1,53.8,1.2,11.1
2025-03-27,Anaheim,28.8,71.2,3.7,22.9
2025-03-28,Los Angeles,28.2,74.2,1.5,23.2
2025-03-28,San Francisco,25.0,72.6,1.0,5.4
2025-03-28,San Diego,22.1,66.2,0.4,20.7
2025-03-28,Sacramento,36.2,58.7,2.5,9.7
2025-03-28,San Jose,23.6,62.5,2.2,22.7
2025-03-28,Fresno,29.3,61.9,2.5,15.7
2025-03-28,Long Beach,29.0,54.4,1.2,11.9
2025-03-28,Oakland,32.3,83.8,1.2,5.8
2025-03-28,Bakersfield,27.1,63.3,0.2,15.5
2025-03-28,Anaheim,21.8,77.6,0.9,5.9
2025-03-29,Los Angeles,23.1,77.0,0.8,19.5
2025-03-29,San Francisco,15.5,79.6,1.9,21.7
2025-03-29,San Diego,30.3,62.3,4.3,13.4
2025-03-29,Sacramento,21.6,51.9,1.7,17.6
2025-03-29,San Jose,30.9,62.4,1.1,23.9
2025-03-29,Fresno,28.0,62.9,0.0,14.9
2025-03-29,Long Beach,20.5,53.5,0.2,25.0
2025-03-29,Oakland,15.9,73.1,0.8,24.1
2025-03-29,Bakersfield,31.1,54.7,0.0,6.6
2025-03-29,Anaheim,26.6,52.5,1.8,6.4
2025-03-30,Los Angeles,38.3,63.7,3.3,24.5
2025-03-30,San Francisco,21.0,84.7,0.3,16.0
2025-03-30,San Diego,21.0,57.6,3.6,22.9
2025-03-30,Sacramento,33.2,57.9,3.4,11.1
2025-03-30,San Jose,27.6,42.7,0.7,7.9
2025-03-30,Fresno,23.1,64.1,7.3,17.4
2025-03-30,Long Beach,30.4,71.6,0.4,18.2
2025-03-30,Oakland,22.1,63.5,1.8,8.2
2025-03-30,Bakersfield,24.1,46.8,0.4,12.2
2025-03-30,Anaheim,38.7,59.2,7.5,13.4
2025-03-31,Los Angeles,30.8,60.3,3.0,10.3
2025-03-31,San Francisco,24.4,78.9,2.7,14.1
2025-03-31,San Diego,32.7,50.2,0.3,5.1
2025-03-31,Sacramento,33.0,50.1,0.5,13.2
2025-03-31,San Jose,23.2,43.2,0.5,20.0
2025-03-31,Fresno,19.4,50.4,1.5,16.5
2025-03-31,Long Beach,23.6,73.7,1.4,21.5
2025-03-31,Oakland,22.1,67.1,4.2,5.5
2025-03-31,Bakersfield,28.0,59.1,1.3,17.7
2025-03-31,Anaheim,27.6,58.1,0.8,24.6
2025-04-01,Los Angeles,21.3,60.1,1.3,17.2
2025-04-01,San Francisco,36.0,68.7,0.1,21.5
2025-04-01,San Diego,28.1,58.2,1.4,23.9
2025-04-01,Sacramento,35.8,62.2,0.1,5.8
2025-04-01,San Jose,33.1,53.3,0.3,19.9
2025-04-01,Fresno,20.8,60.2,0.8,10.3
2025-04-01,Long Beach,30.6,69.5,0.1,15.6
2025-04-01,Oakland,33.5,75.7,0.1,17.3
2025-04-01,Bakersfield,32.4,44.1,0.3,20.0
2025-04-01,Anaheim,20.0,73.5,0.1,21.8
2025-04-02,Los Angeles,28.2,72.7,0.2,6.5
2025-04-02,San Francisco,22.7,88.3,0.5,21.8
2025-04-02,San Diego,30.4,51.6,0.7,5.5
2025-04-02,Sacramento,31.6,65.4,0.8,12.9
2025-04-02,San Jose,35.0,61.5,0.0,8.5
2025-04-02,Fresno,35.8,52.6,0.9,10.9
2025-04-02,Long Beach,29.2,51.5,0.0,23.1
2025-04-02,Oakland,26.9,63.7,0.6,5.6
2025-04-02,Bakersfield,25.0,50.4,0.1,9.9
2025-04-02,Anaheim,21.1,52.0,0.1,19.9
2025-04-03,Los Angeles,22.3,75.2,0.6,5.7
2025-04-03,San Francisco,27.0,89.4,0.4,24.0
2025-04-03,San Diego,26.4,63.6,0.8,16.5
2025-04-03,Sacramento,36.4,44.2,0.6,16.9
2025-04-03,San Jose,37.3,44.1,0.5,18.3
2025-04-03,Fresno,33.5,64.2,0.1,5.3
2025-04-03,Long Beach,32.5,76.1,2.0,18.8
2025-04-03,Oakland,28.2,82.9,0.2,12.4
2025-04-03,Bakersfield,25.1,44.4,0.1,18.6
2025-04-03,Anaheim,28.9,56.5,0.7,6.7
2025-04-04,Los Angeles,26.2,65.1,0.0,17.8
2025-04-04,San Francisco,22.7,82.0,0.9,23.2
2025-04-04,San Diego,25.7,64.3,0.1,16.0
2025-04-04,Sacramento,29.0,49.6,0.0,24.9
2025-04-04,San Jose,25.2,55.0,0.1,18.0
2025-04-04,Fresno,24.0,44.1,0.1,21.5
2025-04-04,Long Beach,23.8,71.6,0.3,22.4
2025-04-04,Oakland,27.7,79.1,0.1,5.6
2025-04-04,Bakersfield,30.0,58.3,0.4,10.8
2025-04-04,Anaheim,31.6,79.2,0.5,12.3
2025-04-05,Los Angeles,24.3,72.5,0.0,8.9
2025-04-05,San Francisco,27.2,82.3,0.0,21.9
2025-04-05,San Diego,24.0,60.0,0.8,23.7
2025-04-05,Sacramento,30.7,60.9,0.7,20.4
2025-04-05,San Jose,35.3,41.5,0.2,16.6
2025-04-05,Fresno,30.0,54.3,0.2,18.4
2025-04-05,Long Beach,32.1,76.7,0.1,8.0
2025-04-05,Oakland,24.7,70.0,1.3,5.3
2025-04-05,Bakersfield,27.7,65.6,0.4,13.3
2025-04-05,Anaheim,23.4,76.8,0.2,21.6
2025-04-06,Los Angeles,26.3,58.4,0.3,7.3
2025-04-06,San Francisco,31.3,60.8,1.0,10.6
2025-04-06,San Diego,21.1,73.1,0.2,12.8
2025-04-06,Sacramento,31.5,57.4,0.7,17.9
2025-04-06,San Jose,38.8,54.9,0.8,14.2
2025-04-06,Fresno,38.0,68.1,0.6,20.5
2025-04-06,Long Beach,15.4,50.0,0.1,15.5
2025-04-06,Oakland,35.8,88.4,0.1,10.5
2025-04-06,Bakersfield,25.0,67.8,0.1,10.7
2025-04-06,Anaheim,18.0,54.5,0.4,8.0
2025-04-07,Los Angeles,23.7,69.6,0.3,23.2
2025-04-07,San Francisco,39.2,84.3,1.8,21.3
2025-04-07,San Diego,29.5,72.5,0.3,15.3
2025-04-07,Sacramento,23.4,43.0,0.0,11.6
2025-04-07,San Jose,30.7,46.2,0.8,7.5
2025-04-07,Fresno,31.5,60.7,1.3,12.2
2025-04-07,Long Beach,35.3,79.0,1.9,8.1
2025-04-07,Oakland,19.6,61.6,0.3,5.9
2025-04-07,Bakersfield,36.8,63.3,0.9,17.8
2025-04-07,Anaheim,37.1,51.8,0.5,14.2
2025-04-08,Los Angeles,34.6,76.3,0.1,14.7
2025-04-08,San Francisco,32.6,79.8,0.4,20.1
2025-04-08,San Diego,36.3,70.5,0.4,7.9
2025-04-08,Sacramento,24.3,55.2,0.9,10.8
2025-04-08,San Jose,37.6,45.1,0.1,12.3
2025-04-08,Fresno,21.8,63.7,0.0,15.4
2025-04-08,Long Beach,29.2,75.4,0.5,7.6
2025-04-08,Oakland,23.6,66.8,0.8,14.0
2025-04-08,Bakersfield,24.9,68.4,0.6,12.5
2025-04-08,Anaheim,29.9,67.7,0.2,14.4
2025-04-09,Los Angeles,30.4,73.1,0.1,6.3
2025-04-09,San Francisco,26.3,62.0,0.3,20.7
2025-04-09,San Diego,28.6,75.7,0.3,20.9
2025-04-09,Sacramento,22.1,44.4,0.0,21.1
2025-04-09,San Jose,26.5,67.2,0.1,24.0
2025-04-09,Fresno,39.7,46.1,0.3,10.0
2025-04-09,Long Beach,29.5,60.7,0.5,5.9
2025-04-09,Oakland,26.1,89.5,1.0,24.3
2025-04-09,Bakersfield,22.3,46.8,0.7,15.7
2025-04-09,Anaheim,26.4,54.4,0.7,16.9
2025-04-10,Los Angeles,31.4,74.6,1.1,7.5
2025-04-10,San Francisco,20.2,61.0,0.1,18.4
2025-04-10,San Diego,31.8,65.4,0.4,6.5
2025-04-10,Sacramento,24.9,57.7,0.4,12.6
2025-04-10,San Jose,29.2,55.1,0.7,9.6
2025-04-10,Fresno,31.7,66.5,0.6,8.7
2025-04-10,Long Beach,29.6,52.4,0.9,6.1
2025-04-10,Oakland,20.2,72.0,0.3,21.5
2025-04-10,Bakersfield,39.8,56.2,0.7,24.2
2025-04-10,Anaheim,29.0,77.0,0.3,18.6
2025-04-11,Los Angeles,26.6,61.9,0.4,19.4
2025-04-11,San Francisco,24.4,71.4,1.4,23.0
2025-04-11,San Diego,26.5,55.0,0.2,6.5
2025-04-11,Sacramento,31.0,57.1,1.0,5.4
2025-04-11,San Jose,30.1,48.9,0.2,11.4
2025-04-11,Fresno,32.0,65.4,0.1,6.7
2025-04-11,Long Beach,30.2,72.6,1.8,23.5
2025-04-11,Oakland,31.4,79.1,0.1,22.8
2025-04-11,Bakersfield,39.7,59.6,0.1,5.1
2025-04-11,Anaheim,27.8,67.2,0.2,13.6
2025-04-12,Los Angeles,26.9,79.1,0.3,14.9
2025-04-12,San Francisco,28.6,73.1,0.7,21.0
2025-04-12,San Diego,32.9,68.7,0.8,9.3
2025-04-12,Sacramento,33.3,62.0,0.5,12.8
2025-04-12,San Jose,29.0,60.7,0.0,6.8
2025-04-12,Fresno,24.7,61.0,0.8,24.5
2025-04-12,Long Beach,37.4,51.2,0.2,21.3
2025-04-12,Oakland,22.7,66.5,0.3,24.6
2025-04-12,Bakersfield,27.9,55.0,1.8,17.9
2025-04-12,Anaheim,26.4,62.7,0.3,12.9
2025-04-13,Los Angeles,20.7,64.9,0.9,5.5
2025-04-13,San Francisco,26.9,88.4,0.6,10.1
2025-04-13,San Diego,30.8,70.7,0.1,17.1
2025-04-13,Sacramento,25.6,43.8,0.2,7.0
2025-04-13,San Jose,38.9,66.5,0.2,9.0
2025-04-13,Fresno,32.6,61.1,0.2,11.1
2025-04-13,Long Beach,18.6,67.0,0.1,12.1
2025-04-13,Oakland,26.7,75.6,0.5,12.7
2025-04-13,Bakersfield,27.9,59.2,0.3,20.6
2025-04-13,Anaheim,30.0,59.5,0.3,9.6
2025-04-14,Los Angeles,27.9,51.6,0.1,7.3
2025-04-14,San Francisco,19.1,62.3,0.7,7.9
2025-04-14,San Diego,26.6,70.0,0.2,18.8
2025-04-14,Sacramento,29.5,65.8,0.3,9.9
2025-04-14,San Jose,31.0,45.1,0.1,18.2
2025-04-14,Fresno,32.9,61.6,0.3,15.6
2025-04-14,Long Beach,28.2,51.6,0.1,22.3
2025-04-14,Oakland,21.9,89.6,0.5,24.4
2025-04-14,Bakersfield,33.1,61.3,0.4,15.6
2025-04-14,Anaheim,23.7,62.3,0.2,21.3
2025-04-15,Los Angeles,24.7,72.5,0.3,19.6
2025-04-15,San Francisco,25.3,82.5,1.0,22.8
2025-04-15,San Diego,37.0,79.6,0.2,18.0
2025-04-15,Sacramento,30.6,63.9,0.2,25.0
2025-04-15,San Jose,29.4,48.7,0.2,8.6
2025-04-15,Fresno,23.2,69.8,0.9,15.3
2025-04-15,Long Beach,21.6,55.3,0.2,21.8
2025-04-15,Oakland,27.8,73.2,0.0,16.3
2025-04-15,Bakersfield,34.5,51.3,1.0,11.6
2025-04-15,Anaheim,32.9,74.0,0.7,19.9
2025-04-16,Los Angeles,34.0,72.0,1.7,15.2
2025-04-16,San Francisco,26.5,80.8,0.1,22.2
2025-04-16,San Diego,43.6,72.8,1.1,8.1
2025-04-16,Sacramento,26.8,54.9,0.2,9.0
2025-04-16,San Jose,29.2,59.7,0.8,9.1
2025-04-16,Fresno,28.5,47.8,0.5,24.1
2025-04-16,Long Beach,29.5,74.3,0.4,6.2
2025-04-16,Oakland,28.7,62.2,0.1,16.7
2025-04-16,Bakersfield,41.9,40.4,0.3,10.0
2025-04-16,Anaheim,17.8,63.4,0.3,11.7
2025-04-17,Los Angeles,25.3,70.7,0.1,21.1
2025-04-17,San Francisco,25.3,88.5,0.3,17.9
2025-04-17,San Diego,18.7,71.3,2.0,14.4
2025-04-17,Sacramento,28.5,52.2,0.0,9.3
2025-04-17,San Jose,28.8,58.3,0.4,11.0
2025-04-17,Fresno,19.4,53.5,0.4,24.7
2025-04-17,Long Beach,24.8,58.3,0.6,14.2
2025-04-17,Oakland,25.9,87.1,0.1,10.0
2025-04-17,Bakersfield,34.7,49.0,0.0,23.5
2025-04-17,Anaheim,35.3,53.8,1.0,9.5
2025-04-18,Los Angeles,19.3,55.4,0.0,13.7
2025-04-18,San Francisco,21.2,65.4,0.7,21.3
2025-04-18,San Diego,28.7,68.3,1.0,12.9
2025-04-18,Sacramento,20.5,61.3,0.3,10.6
2025-04-18,San Jose,24.5,57.9,0.8,5.4
2025-04-18,Fresno,29.7,51.3,0.1,16.1
2025-04-18,Long Beach,36.7,50.4,0.2,20.9
2025-04-18,Oakland,15.7,84.4,0.0,19.0
2025-04-18,Bakersfield,22.4,47.9,0.9,8.7
2025-04-18,Anaheim,30.6,60.3,1.8,16.3
2025-04-19,Los Angeles,38.9,62.4,0.5,9.2
2025-04-19,San Francisco,27.5,74.1,0.4,8.4
2025-04-19,San Diego,28.2,68.8,2.4,23.2
2025-04-19,Sacramento,20.6,66.3,0.2,14.9
2025-04-19,San Jose,39.6,47.6,0.0,12.1
2025-04-19,Fresno,37.1,46.6,0.2,6.5
2025-04-19,Long Beach,25.0,51.6,0.1,15.4
2025-04-19,Oakland,31.0,60.3,0.3,9.5
2025-04-19,Bakersfield,23.2,49.4,0.2,8.5
2025-04-19,Anaheim,28.0,75.5,0.5,11.4
2025-04-20,Los Angeles,26.9,66.0,0.3,22.3
2025-04-20,San Francisco,26.0,60.3,1.5,19.2
2025-04-20,San Diego,22.2,69.3,1.0,19.0
2025-04-20,Sacramento,25.6,47.0,0.1,12.2
2025-04-20,San Jose,32.5,47.6,0.8,24.4
2025-04-20,Fresno,32.8,44.9,0.0,21.2
2025-04-20,Long Beach,19.2,64.2,0.1,15.4
2025-04-20,Oakland,26.6,78.8,0.0,10.4
2025-04-20,Bakersfield,30.2,60.3,1.1,22.3
2025-04-20,Anaheim,31.3,72.8,0.1,11.3
2025-04-21,Los Angeles,33.9,72.7,0.0,23.4
2025-04-21,San Francisco,33.0,67.1,0.1,11.0
2025-04-21,San Diego,25.8,51.0,0.4,11.9
2025-04-21,Sacramento,26.6,47.5,0.4,11.7
2025-04-21,San Jose,27.9,67.0,0.1,5.5
2025-04-21,Fresno,30.1,52.4,0.1,18.4
2025-04-21,Long Beach,34.5,65.1,0.3,8.0
2025-04-21,Oakland,32.5,72.5,1.9,21.3
2025-04-21,Bakersfield,32.2,53.4,0.6,6.6
2025-04-21,Anaheim,33.4,51.1,0.7,13.1
2025-04-22,Los Angeles,37.1,69.6,0.4,19.6
2025-04-22,San Francisco,29.8,62.4,0.0,13.9
2025-04-22,San Diego,34.7,73.6,1.1,22.7
2025-04-22,Sacramento,33.4,51.5,0.3,17.4
2025-04-22,San Jose,25.1,45.4,0.3,10.5
2025-04-22,Fresno,34.4,46.8,0.2,9.8
2025-04-22,Long Beach,30.8,66.4,0.4,24.0
2025-04-22,Oakland,16.7,62.6,0.2,9.1
2025-04-22,Bakersfield,32.1,61.6,0.1,12.4
2025-04-22,Anaheim,28.2,55.1,0.1,19.0
2025-04-23,Los Angeles,20.6,64.3,0.1,24.4
2025-04-23,San Francisco,21.1,87.7,0.6,8.1
2025-04-23,San Diego,18.8,53.6,0.2,15.7
2025-04-23,Sacramento,32.2,43.0,0.3,22.4
2025-04-23,San Jose,23.6,57.9,0.5,11.7
2025-04-23,Fresno,25.1,48.8,0.5,9.0
2025-04-23,Long Beach,25.0,66.4,0.1,8.5
2025-04-23,Oakland,21.5,77.3,0.0,12.6
2025-04-23,Bakersfield,26.9,58.4,0.3,6.3
2025-04-23,Anaheim,33.1,74.0,1.2,14.2
2025-04-24,Los Angeles,18.3,51.9,0.0,7.8
2025-04-24,San Francisco,21.3,86.9,0.1,7.5
2025-04-24,San Diego,32.3,70.2,0.7,5.3
2025-04-24,Sacramento,31.9,45.3,0.3,7.1
2025-04-24,San Jose,37.0,46.4,0.1,13.3
2025-04-24,Fresno,27.3,65.9,0.3,11.6
2025-04-24,Long Beach,27.1,79.7,0.1,24.3
2025-04-24,Oakland,35.6,61.7,0.3,19.5
2025-04-24,Bakersfield,26.6,52.9,0.8,5.9
2025-04-24,Anaheim,26.2,54.3,0.3,13.0
2025-04-25,Los Angeles,21.3,55.1,0.8,6.0
